Latitude,Longitude,SST
-76.875,167.125,-1.49
-76.875,167.375,-1.489
-76.875,167.625,-1.477
-76.875,167.875,-1.478
-76.875,168.125,-1.465
-76.875,168.375,-1.466
-76.875,168.625,-1.452
-76.875,168.875,-1.457
-76.875,169.125,-1.408
-76.875,169.375,-1.442
-76.875,169.625,-1.441
-76.875,169.875,-1.388
-76.875,170.125,-1.406
-76.875,170.375,-1.4
-76.875,170.625,-1.363
-76.875,170.875,-1.341
-76.875,171.125,-1.352
-76.875,171.375,-1.359
-76.875,171.625,-1.366
-76.875,171.875,-1.438
-76.875,172.125,-1.461
-76.875,172.375,-1.406
-76.875,172.625,-1.461
-76.875,172.875,-1.35
-76.875,173.125,-1.36
-76.875,173.375,-1.374
-76.875,173.625,-1.392
-76.875,173.875,-1.399
-76.875,174.125,-1.416
-76.875,174.375,-1.434
-76.875,174.625,-1.445
-76.875,174.875,-1.451
-76.875,175.125,-1.471
-76.875,175.375,-1.492
-76.875,175.625,-1.501
-76.875,175.875,-1.509
-76.875,176.125,-1.503
-76.875,176.375,-1.505
-76.875,176.625,-1.518
-76.875,176.875,-1.527
-76.875,177.125,-1.531
-76.875,177.375,-1.535
-76.875,177.625,-1.542
-76.875,177.875,-1.545
-76.875,178.125,-1.551
-76.875,178.375,-1.555
-76.875,178.625,-1.562
-76.875,178.875,-1.565
-76.875,179.125,-1.57
-76.875,179.375,-1.572
-76.875,179.625,-1.571
-76.875,179.875,-1.57
-76.625,-179.875,-1.556
-76.625,-179.625,-1.554
-76.625,-179.375,-1.544
-76.625,-179.125,-1.535
-76.625,-178.875,-1.529
-76.625,-178.625,-1.532
-76.625,-178.375,-1.512
-76.625,-178.125,-1.541
-76.625,-177.875,-1.541
-76.625,-177.625,-1.494
-76.625,-177.375,-1.491
-76.625,-177.125,-1.487
-76.625,-176.875,-1.48
-76.625,-176.625,-1.518
-76.625,-176.375,-1.474
-76.625,-176.125,-1.51
-76.625,-175.875,-1.533
-76.625,-175.625,-1.535
-76.625,-175.375,-1.519
-76.625,-175.125,-1.449
-76.625,-174.875,-1.509
-76.625,-174.625,-1.503
-76.625,-174.375,-1.428
-76.625,-174.125,-1.453
-76.625,-173.875,-1.437
-76.625,-173.625,-1.435
-76.625,-173.375,-1.435
-76.625,-173.125,-1.453
-76.625,-172.875,-1.445
-76.625,-172.625,-1.422
-76.625,-172.375,-1.432
-76.625,-172.125,-1.438
-76.625,-171.875,-1.407
-76.625,-171.625,-1.41
-76.625,-171.375,-1.502
-76.625,-171.125,-1.45
-76.625,-170.875,-1.423
-76.625,-170.625,-1.479
-76.625,-170.375,-1.37
-76.625,-170.125,-1.365
-76.625,-169.875,-1.358
-76.625,-169.625,-1.355
-76.625,-169.375,-1.336
-76.625,-169.125,-1.34
-76.625,-168.875,-1.502
-76.625,-168.625,-1.498
-76.625,-168.375,-1.473
-76.625,-168.125,-1.503
-76.625,-167.875,-1.484
-76.625,-167.625,-1.508
-76.625,-167.375,-1.318
-76.625,-167.125,-1.296
-76.625,-166.875,-1.317
-76.625,-166.625,-1.518
-76.625,-166.375,-1.382
-76.625,-166.125,-1.395
-76.625,-165.875,-1.413
-76.625,-165.625,-1.474
-76.625,-165.375,-1.527
-76.625,-165.125,-1.578
-76.625,-164.875,-1.594
-76.625,-164.625,-1.595
-76.625,-164.375,-1.612
-76.625,-164.125,-1.622
-76.625,-163.875,-1.629
-76.625,-163.625,-1.637
-76.625,-163.375,-1.646
-76.625,-163.125,-1.646
-76.625,-162.875,-1.644
-76.625,-162.625,-1.633
-76.625,-162.375,-1.624
-76.625,-162.125,-1.617
-76.625,-161.875,-1.623
-76.625,-161.625,-1.649
-76.625,-161.375,-1.634
-76.625,-161.125,-1.65
-76.625,-160.875,-1.649
-76.625,-160.625,-1.651
-76.625,-160.375,-1.649
-76.625,-160.125,-1.652
-76.625,-159.875,-1.646
-76.625,-159.625,-1.659
-76.625,-159.375,-1.658
-76.625,-159.125,-1.644
-76.625,-158.875,-1.637
-76.625,-158.625,-1.641
-76.625,-158.375,-1.645
-76.625,-158.125,-1.649
-76.625,-157.875,-1.662
-76.625,-157.625,-1.669
-76.625,-157.375,-1.664
-76.625,-157.125,-1.668
-76.625,-156.875,-1.664
-76.625,-156.625,-1.672
-76.625,-156.375,-1.667
-76.625,-156.125,-1.664
-76.625,-155.875,-1.664
-76.625,-155.625,-1.655
-76.625,-155.375,-1.661
-76.625,-155.125,-1.656
-76.625,-154.875,-1.651
-76.625,-154.625,-1.658
-76.625,-154.375,-1.651
-76.625,-154.125,-1.654
-76.625,-153.875,-1.617
-76.625,-153.625,-1.631
-76.625,-153.375,-1.652
-76.625,-153.125,-1.621
-76.625,-152.875,-1.647
-76.625,-152.625,-1.589
-76.625,-152.375,-1.654
-76.625,-152.125,-1.591
-76.625,-151.875,-1.658
-76.625,-151.625,-1.551
-76.625,-151.375,-1.601
-76.625,-151.125,-1.439
-76.625,-150.875,-1.371
-76.625,-51.875,-1.742
-76.625,-51.625,-1.733
-76.625,-51.375,-1.685
-76.625,-51.125,-1.587
-76.625,-50.875,-1.309
-76.625,-50.625,-1.563
-76.625,-50.375,-1.634
-76.625,-50.125,-1.464
-76.625,-49.875,-1.664
-76.625,-49.625,-1.664
-76.625,-49.375,-1.612
-76.625,-49.125,-1.55
-76.625,-48.875,-1.544
-76.625,-48.625,-1.439
-76.625,-48.375,-1.429
-76.625,-48.125,-1.643
-76.625,-47.875,-1.557
-76.625,-47.625,-1.592
-76.625,-47.375,-1.254
-76.625,-47.125,-1.601
-76.625,-46.875,-1.663
-76.625,-46.625,-1.544
-76.625,-46.375,-1.524
-76.625,-46.125,-1.464
-76.625,-45.875,-1.418
-76.625,-45.625,-1.616
-76.625,-45.375,-1.515
-76.625,-45.125,-1.356
-76.625,-44.875,-1.573
-76.625,-44.625,-1.601
-76.625,-44.375,-1.402
-76.625,-44.125,-1.512
-76.625,-43.875,-1.617
-76.625,-43.625,-1.622
-76.625,-43.375,-1.466
-76.625,-43.125,-1.605
-76.625,-42.875,-1.569
-76.625,-42.625,-1.601
-76.625,-42.375,-1.367
-76.625,-42.125,-1.412
-76.625,-41.875,-1.564
-76.625,-41.625,-1.456
-76.625,-41.375,-1.467
-76.625,-41.125,-1.477
-76.625,-40.875,-1.51
-76.625,-40.625,-1.408
-76.625,-40.375,-1.35
-76.625,-40.125,-1.443
-76.625,-39.875,-1.533
-76.625,-39.625,-1.603
-76.625,-39.375,-1.273
-76.625,-39.125,-1.525
-76.625,-38.875,-1.544
-76.625,-38.625,-1.568
-76.625,-38.375,-1.246
-76.625,-38.125,-1.426
-76.625,-37.875,-1.47
-76.625,-37.625,-1.51
-76.625,-37.375,-1.538
-76.625,-37.125,-1.571
-76.625,-36.875,-1.392
-76.625,-36.625,-1.57
-76.625,-36.375,-1.464
-76.625,-36.125,-1.392
-76.625,-35.875,-1.644
-76.625,-35.625,-1.545
-76.625,-35.375,-1.576
-76.625,-35.125,-1.676
-76.625,-34.875,-1.471
-76.625,-34.625,-1.46
-76.625,-34.375,-1.561
-76.625,-34.125,-1.654
-76.625,-33.875,-1.78
-76.625,-33.625,-1.66
-76.625,-33.375,-1.71
-76.625,-33.125,-1.757
-76.625,-32.875,-1.728
-76.625,-32.625,-1.656
-76.625,-32.375,-1.702
-76.625,-32.125,-1.696
-76.625,-31.875,-1.766
-76.625,-31.625,-1.691
-76.625,-31.375,-1.726
-76.625,-31.125,-1.726
-76.625,-30.875,-1.578
-76.625,-30.625,-1.672
-76.625,-30.375,-1.661
-76.625,163.125,-1.452
-76.625,163.375,-1.455
-76.625,163.625,-1.446
-76.625,163.875,-1.488
-76.625,164.125,-1.486
-76.625,164.375,-1.52
-76.625,164.625,-1.526
-76.625,164.875,-1.547
-76.625,165.125,-1.54
-76.625,165.375,-1.549
-76.625,165.625,-1.552
-76.625,165.875,-1.549
-76.625,166.125,-1.546
-76.625,166.375,-1.54
-76.625,166.625,-1.528
-76.625,166.875,-1.506
-76.625,167.125,-1.491
-76.625,167.375,-1.48
-76.625,167.625,-1.472
-76.625,167.875,-1.463
-76.625,168.125,-1.457
-76.625,168.375,-1.45
-76.625,168.625,-1.451
-76.625,168.875,-1.435
-76.625,169.125,-1.431
-76.625,169.375,-1.39
-76.625,169.625,-1.383
-76.625,169.875,-1.373
-76.625,170.125,-1.363
-76.625,170.375,-1.358
-76.625,170.625,-1.378
-76.625,170.875,-1.383
-76.625,171.125,-1.382
-76.625,171.375,-1.38
-76.625,171.625,-1.37
-76.625,171.875,-1.4
-76.625,172.125,-1.409
-76.625,172.375,-1.42
-76.625,172.625,-1.423
-76.625,172.875,-1.433
-76.625,173.125,-1.427
-76.625,173.375,-1.432
-76.625,173.625,-1.432
-76.625,173.875,-1.437
-76.625,174.125,-1.437
-76.625,174.375,-1.458
-76.625,174.625,-1.465
-76.625,174.875,-1.462
-76.625,175.125,-1.469
-76.625,175.375,-1.47
-76.625,175.625,-1.477
-76.625,175.875,-1.479
-76.625,176.125,-1.485
-76.625,176.375,-1.49
-76.625,176.625,-1.492
-76.625,176.875,-1.504
-76.625,177.125,-1.51
-76.625,177.375,-1.516
-76.625,177.625,-1.521
-76.625,177.875,-1.526
-76.625,178.125,-1.532
-76.625,178.375,-1.535
-76.625,178.625,-1.543
-76.625,178.875,-1.548
-76.625,179.125,-1.553
-76.625,179.375,-1.556
-76.625,179.625,-1.559
-76.625,179.875,-1.562
-76.375,-179.875,-1.551
-76.375,-179.625,-1.553
-76.375,-179.375,-1.551
-76.375,-179.125,-1.549
-76.375,-178.875,-1.548
-76.375,-178.625,-1.543
-76.375,-178.375,-1.546
-76.375,-178.125,-1.546
-76.375,-177.875,-1.545
-76.375,-177.625,-1.543
-76.375,-177.375,-1.538
-76.375,-177.125,-1.533
-76.375,-176.875,-1.53
-76.375,-176.625,-1.529
-76.375,-176.375,-1.543
-76.375,-176.125,-1.533
-76.375,-175.875,-1.542
-76.375,-175.625,-1.541
-76.375,-175.375,-1.54
-76.375,-175.125,-1.537
-76.375,-174.875,-1.482
-76.375,-174.625,-1.527
-76.375,-174.375,-1.46
-76.375,-174.125,-1.465
-76.375,-173.875,-1.446
-76.375,-173.625,-1.484
-76.375,-173.375,-1.454
-76.375,-173.125,-1.506
-76.375,-172.875,-1.5
-76.375,-172.625,-1.453
-76.375,-172.375,-1.444
-76.375,-172.125,-1.482
-76.375,-171.875,-1.445
-76.375,-171.625,-1.45
-76.375,-171.375,-1.442
-76.375,-171.125,-1.517
-76.375,-170.875,-1.508
-76.375,-170.625,-1.455
-76.375,-170.375,-1.455
-76.375,-170.125,-1.445
-76.375,-169.875,-1.483
-76.375,-169.625,-1.497
-76.375,-169.375,-1.41
-76.375,-169.125,-1.437
-76.375,-168.875,-1.506
-76.375,-168.625,-1.504
-76.375,-168.375,-1.507
-76.375,-168.125,-1.385
-76.375,-167.875,-1.514
-76.375,-167.625,-1.409
-76.375,-167.375,-1.511
-76.375,-167.125,-1.4
-76.375,-166.875,-1.511
-76.375,-166.625,-1.502
-76.375,-166.375,-1.455
-76.375,-166.125,-1.427
-76.375,-165.875,-1.459
-76.375,-165.625,-1.5
-76.375,-165.375,-1.548
-76.375,-165.125,-1.582
-76.375,-164.875,-1.59
-76.375,-164.625,-1.598
-76.375,-164.375,-1.595
-76.375,-164.125,-1.618
-76.375,-163.875,-1.627
-76.375,-163.625,-1.63
-76.375,-163.375,-1.642
-76.375,-163.125,-1.643
-76.375,-162.875,-1.647
-76.375,-162.625,-1.656
-76.375,-162.375,-1.65
-76.375,-162.125,-1.639
-76.375,-161.875,-1.64
-76.375,-161.625,-1.624
-76.375,-161.375,-1.628
-76.375,-161.125,-1.62
-76.375,-160.875,-1.612
-76.375,-160.625,-1.633
-76.375,-160.375,-1.652
-76.375,-160.125,-1.652
-76.375,-159.875,-1.644
-76.375,-159.625,-1.654
-76.375,-159.375,-1.656
-76.375,-159.125,-1.66
-76.375,-158.875,-1.665
-76.375,-158.625,-1.652
-76.375,-158.375,-1.644
-76.375,-158.125,-1.652
-76.375,-157.875,-1.657
-76.375,-157.625,-1.664
-76.375,-157.375,-1.665
-76.375,-157.125,-1.664
-76.375,-156.875,-1.665
-76.375,-156.625,-1.66
-76.375,-156.375,-1.66
-76.375,-156.125,-1.659
-76.375,-155.875,-1.68
-76.375,-155.625,-1.679
-76.375,-155.375,-1.684
-76.375,-155.125,-1.674
-76.375,-154.875,-1.666
-76.375,-154.625,-1.664
-76.375,-154.375,-1.663
-76.375,-154.125,-1.665
-76.375,-153.875,-1.655
-76.375,-153.625,-1.648
-76.375,-153.375,-1.645
-76.375,-153.125,-1.642
-76.375,-152.875,-1.637
-76.375,-152.625,-1.632
-76.375,-152.375,-1.618
-76.375,-152.125,-1.61
-76.375,-151.875,-1.565
-76.375,-151.625,-1.595
-76.375,-151.375,-1.645
-76.375,-151.125,-1.615
-76.375,-150.875,-1.557
-76.375,-150.625,-1.464
-76.375,-150.375,-1.509
-76.375,-150.125,-1.686
-76.375,-149.875,-1.782
-76.375,-52.875,-1.455
-76.375,-52.625,-1.442
-76.375,-52.375,-1.503
-76.375,-52.125,-1.704
-76.375,-51.875,-1.712
-76.375,-51.625,-1.731
-76.375,-51.375,-1.694
-76.375,-51.125,-1.64
-76.375,-50.875,-1.651
-76.375,-50.625,-1.471
-76.375,-50.375,-1.593
-76.375,-50.125,-1.715
-76.375,-49.875,-1.717
-76.375,-49.625,-1.395
-76.375,-49.375,-1.588
-76.375,-49.125,-1.74
-76.375,-48.875,-1.667
-76.375,-48.625,-1.691
-76.375,-48.375,-1.601
-76.375,-48.125,-1.612
-76.375,-47.875,-1.638
-76.375,-47.625,-1.313
-76.375,-47.375,-1.461
-76.375,-47.125,-1.285
-76.375,-46.875,-1.627
-76.375,-46.625,-1.499
-76.375,-46.375,-1.672
-76.375,-46.125,-1.678
-76.375,-45.875,-1.636
-76.375,-45.625,-1.67
-76.375,-45.375,-1.525
-76.375,-45.125,-1.609
-76.375,-44.875,-1.638
-76.375,-44.625,-1.596
-76.375,-44.375,-1.54
-76.375,-44.125,-1.507
-76.375,-43.875,-1.528
-76.375,-43.625,-1.603
-76.375,-43.375,-1.58
-76.375,-43.125,-1.487
-76.375,-42.875,-1.604
-76.375,-42.625,-1.509
-76.375,-42.375,-1.574
-76.375,-42.125,-1.599
-76.375,-41.875,-1.499
-76.375,-41.625,-1.562
-76.375,-41.375,-1.473
-76.375,-41.125,-1.419
-76.375,-40.875,-1.433
-76.375,-40.625,-1.612
-76.375,-40.375,-1.589
-76.375,-40.125,-1.572
-76.375,-39.875,-1.582
-76.375,-39.625,-1.593
-76.375,-39.375,-1.44
-76.375,-39.125,-1.603
-76.375,-38.875,-1.62
-76.375,-38.625,-1.675
-76.375,-38.375,-1.442
-76.375,-38.125,-1.634
-76.375,-37.875,-1.552
-76.375,-37.625,-1.629
-76.375,-37.375,-1.571
-76.375,-37.125,-1.453
-76.375,-36.875,-1.676
-76.375,-36.625,-1.571
-76.375,-36.375,-1.549
-76.375,-36.125,-1.678
-76.375,-35.875,-1.574
-76.375,-35.625,-1.611
-76.375,-35.375,-1.597
-76.375,-35.125,-1.501
-76.375,-34.875,-1.628
-76.375,-34.625,-1.645
-76.375,-34.375,-1.688
-76.375,-34.125,-1.574
-76.375,-33.875,-1.51
-76.375,-33.625,-1.685
-76.375,-33.375,-1.642
-76.375,-33.125,-1.54
-76.375,-32.875,-1.695
-76.375,-32.625,-1.752
-76.375,-32.375,-1.749
-76.375,-32.125,-1.756
-76.375,-31.875,-1.682
-76.375,-31.625,-1.621
-76.375,-31.375,-1.554
-76.375,-31.125,-1.662
-76.375,-30.875,-1.579
-76.375,-30.625,-1.52
-76.375,-30.375,-1.592
-76.375,-30.125,-1.587
-76.375,-29.875,-1.643
-76.375,-29.625,-1.628
-76.375,-29.375,-1.666
-76.375,-29.125,-1.622
-76.375,163.125,-1.501
-76.375,163.375,-1.477
-76.375,163.625,-1.509
-76.375,163.875,-1.487
-76.375,164.125,-1.503
-76.375,164.375,-1.509
-76.375,164.625,-1.524
-76.375,164.875,-1.543
-76.375,165.125,-1.499
-76.375,165.375,-1.55
-76.375,165.625,-1.547
-76.375,165.875,-1.543
-76.375,166.125,-1.537
-76.375,166.375,-1.529
-76.375,166.625,-1.518
-76.375,166.875,-1.504
-76.375,167.125,-1.488
-76.375,167.375,-1.475
-76.375,167.625,-1.466
-76.375,167.875,-1.457
-76.375,168.125,-1.447
-76.375,168.375,-1.44
-76.375,168.625,-1.434
-76.375,168.875,-1.427
-76.375,169.125,-1.418
-76.375,169.375,-1.396
-76.375,169.625,-1.417
-76.375,169.875,-1.378
-76.375,170.125,-1.363
-76.375,170.375,-1.357
-76.375,170.625,-1.384
-76.375,170.875,-1.328
-76.375,171.125,-1.352
-76.375,171.375,-1.38
-76.375,171.625,-1.351
-76.375,171.875,-1.378
-76.375,172.125,-1.395
-76.375,172.375,-1.365
-76.375,172.625,-1.391
-76.375,172.875,-1.381
-76.375,173.125,-1.395
-76.375,173.375,-1.395
-76.375,173.625,-1.404
-76.375,173.875,-1.404
-76.375,174.125,-1.412
-76.375,174.375,-1.406
-76.375,174.625,-1.437
-76.375,174.875,-1.443
-76.375,175.125,-1.446
-76.375,175.375,-1.451
-76.375,175.625,-1.456
-76.375,175.875,-1.461
-76.375,176.125,-1.462
-76.375,176.375,-1.47
-76.375,176.625,-1.48
-76.375,176.875,-1.484
-76.375,177.125,-1.489
-76.375,177.375,-1.496
-76.375,177.625,-1.503
-76.375,177.875,-1.509
-76.375,178.125,-1.515
-76.375,178.375,-1.522
-76.375,178.625,-1.528
-76.375,178.875,-1.533
-76.375,179.125,-1.538
-76.375,179.375,-1.543
-76.375,179.625,-1.546
-76.375,179.875,-1.55
-76.125,-179.875,-1.543
-76.125,-179.625,-1.542
-76.125,-179.375,-1.544
-76.125,-179.125,-1.541
-76.125,-178.875,-1.54
-76.125,-178.625,-1.541
-76.125,-178.375,-1.538
-76.125,-178.125,-1.524
-76.125,-177.875,-1.538
-76.125,-177.625,-1.539
-76.125,-177.375,-1.53
-76.125,-177.125,-1.533
-76.125,-176.875,-1.534
-76.125,-176.625,-1.541
-76.125,-176.375,-1.544
-76.125,-176.125,-1.542
-76.125,-175.875,-1.543
-76.125,-175.625,-1.542
-76.125,-175.375,-1.541
-76.125,-175.125,-1.538
-76.125,-174.875,-1.526
-76.125,-174.625,-1.53
-76.125,-174.375,-1.54
-76.125,-174.125,-1.527
-76.125,-173.875,-1.518
-76.125,-173.625,-1.524
-76.125,-173.375,-1.531
-76.125,-173.125,-1.523
-76.125,-172.875,-1.516
-76.125,-172.625,-1.521
-76.125,-172.375,-1.516
-76.125,-172.125,-1.516
-76.125,-171.875,-1.524
-76.125,-171.625,-1.518
-76.125,-171.375,-1.519
-76.125,-171.125,-1.51
-76.125,-170.875,-1.521
-76.125,-170.625,-1.523
-76.125,-170.375,-1.521
-76.125,-170.125,-1.517
-76.125,-169.875,-1.522
-76.125,-169.625,-1.517
-76.125,-169.375,-1.517
-76.125,-169.125,-1.512
-76.125,-168.875,-1.49
-76.125,-168.625,-1.497
-76.125,-168.375,-1.485
-76.125,-168.125,-1.492
-76.125,-167.875,-1.489
-76.125,-167.625,-1.513
-76.125,-167.375,-1.513
-76.125,-167.125,-1.511
-76.125,-166.875,-1.466
-76.125,-166.625,-1.465
-76.125,-166.375,-1.479
-76.125,-166.125,-1.497
-76.125,-165.875,-1.553
-76.125,-165.625,-1.514
-76.125,-165.375,-1.572
-76.125,-165.125,-1.595
-76.125,-164.875,-1.587
-76.125,-164.625,-1.606
-76.125,-164.375,-1.613
-76.125,-164.125,-1.626
-76.125,-163.875,-1.626
-76.125,-163.625,-1.637
-76.125,-163.375,-1.643
-76.125,-163.125,-1.65
-76.125,-162.875,-1.653
-76.125,-162.625,-1.659
-76.125,-162.375,-1.669
-76.125,-162.125,-1.667
-76.125,-161.875,-1.645
-76.125,-161.625,-1.661
-76.125,-161.375,-1.649
-76.125,-161.125,-1.654
-76.125,-160.875,-1.635
-76.125,-160.625,-1.634
-76.125,-160.375,-1.631
-76.125,-160.125,-1.639
-76.125,-159.875,-1.651
-76.125,-159.625,-1.656
-76.125,-159.375,-1.663
-76.125,-159.125,-1.669
-76.125,-158.875,-1.665
-76.125,-158.625,-1.661
-76.125,-158.375,-1.678
-76.125,-158.125,-1.679
-76.125,-157.875,-1.684
-76.125,-157.625,-1.675
-76.125,-157.375,-1.672
-76.125,-157.125,-1.686
-76.125,-156.875,-1.669
-76.125,-156.625,-1.672
-76.125,-156.375,-1.666
-76.125,-156.125,-1.668
-76.125,-155.875,-1.684
-76.125,-155.625,-1.684
-76.125,-155.375,-1.681
-76.125,-155.125,-1.665
-76.125,-154.875,-1.66
-76.125,-154.625,-1.664
-76.125,-154.375,-1.659
-76.125,-154.125,-1.641
-76.125,-153.875,-1.629
-76.125,-153.625,-1.653
-76.125,-153.375,-1.612
-76.125,-153.125,-1.635
-76.125,-152.875,-1.643
-76.125,-152.625,-1.664
-76.125,-152.375,-1.678
-76.125,-152.125,-1.667
-76.125,-151.875,-1.651
-76.125,-151.625,-1.591
-76.125,-151.375,-1.48
-76.125,-151.125,-1.632
-76.125,-150.875,-1.523
-76.125,-150.625,-1.709
-76.125,-150.375,-1.607
-76.125,-150.125,-1.621
-76.125,-149.875,-1.557
-76.125,-149.625,-1.693
-76.125,-149.375,-1.789
-76.125,-149.125,-1.795
-76.125,-148.875,-1.731
-76.125,-54.125,-1.396
-76.125,-53.875,-1.369
-76.125,-53.625,-1.48
-76.125,-53.375,-1.615
-76.125,-53.125,-1.675
-76.125,-52.875,-1.544
-76.125,-52.625,-1.553
-76.125,-52.375,-1.751
-76.125,-52.125,-1.73
-76.125,-51.875,-1.703
-76.125,-51.625,-1.744
-76.125,-51.375,-1.747
-76.125,-51.125,-1.695
-76.125,-50.875,-1.706
-76.125,-50.625,-1.746
-76.125,-50.375,-1.75
-76.125,-50.125,-1.744
-76.125,-49.875,-1.425
-76.125,-49.625,-1.44
-76.125,-49.375,-1.613
-76.125,-49.125,-1.509
-76.125,-48.875,-1.582
-76.125,-48.625,-1.486
-76.125,-48.375,-1.631
-76.125,-48.125,-1.626
-76.125,-47.875,-1.527
-76.125,-47.625,-1.571
-76.125,-47.375,-1.379
-76.125,-47.125,-1.431
-76.125,-46.875,-1.515
-76.125,-46.625,-1.317
-76.125,-46.375,-1.688
-76.125,-46.125,-1.465
-76.125,-45.875,-1.683
-76.125,-45.625,-1.667
-76.125,-45.375,-1.666
-76.125,-45.125,-1.598
-76.125,-44.875,-1.421
-76.125,-44.625,-1.496
-76.125,-44.375,-1.637
-76.125,-44.125,-1.632
-76.125,-43.875,-1.626
-76.125,-43.625,-1.623
-76.125,-43.375,-1.615
-76.125,-43.125,-1.623
-76.125,-42.875,-1.585
-76.125,-42.625,-1.607
-76.125,-42.375,-1.595
-76.125,-42.125,-1.379
-76.125,-41.875,-1.55
-76.125,-41.625,-1.595
-76.125,-41.375,-1.494
-76.125,-41.125,-1.608
-76.125,-40.875,-1.599
-76.125,-40.625,-1.456
-76.125,-40.375,-1.602
-76.125,-40.125,-1.646
-76.125,-39.875,-1.654
-76.125,-39.625,-1.663
-76.125,-39.375,-1.534
-76.125,-39.125,-1.602
-76.125,-38.875,-1.553
-76.125,-38.625,-1.573
-76.125,-38.375,-1.502
-76.125,-38.125,-1.557
-76.125,-37.875,-1.55
-76.125,-37.625,-1.594
-76.125,-37.375,-1.645
-76.125,-37.125,-1.65
-76.125,-36.875,-1.424
-76.125,-36.625,-1.38
-76.125,-36.375,-1.582
-76.125,-36.125,-1.603
-76.125,-35.875,-1.6
-76.125,-35.625,-1.709
-76.125,-35.375,-1.397
-76.125,-35.125,-1.568
-76.125,-34.875,-1.719
-76.125,-34.625,-1.607
-76.125,-34.375,-1.704
-76.125,-34.125,-1.666
-76.125,-33.875,-1.648
-76.125,-33.625,-1.568
-76.125,-33.375,-1.686
-76.125,-33.125,-1.631
-76.125,-32.875,-1.556
-76.125,-32.625,-1.605
-76.125,-32.375,-1.697
-76.125,-32.125,-1.651
-76.125,-31.875,-1.734
-76.125,-31.625,-1.597
-76.125,-31.375,-1.536
-76.125,-31.125,-1.571
-76.125,-30.875,-1.616
-76.125,-30.625,-1.587
-76.125,-30.375,-1.693
-76.125,-30.125,-1.544
-76.125,-29.875,-1.676
-76.125,-29.625,-1.663
-76.125,-29.375,-1.616
-76.125,-29.125,-1.603
-76.125,-28.875,-1.62
-76.125,-28.625,-1.565
-76.125,-28.375,-1.55
-76.125,-28.125,-1.544
-76.125,-27.875,-1.526
-76.125,-27.625,-1.511
-76.125,-27.375,-1.492
-76.125,163.125,-1.487
-76.125,163.375,-1.519
-76.125,163.625,-1.518
-76.125,163.875,-1.527
-76.125,164.125,-1.506
-76.125,164.375,-1.523
-76.125,164.625,-1.527
-76.125,164.875,-1.556
-76.125,165.125,-1.545
-76.125,165.375,-1.552
-76.125,165.625,-1.536
-76.125,165.875,-1.541
-76.125,166.125,-1.533
-76.125,166.375,-1.524
-76.125,166.625,-1.513
-76.125,166.875,-1.5
-76.125,167.125,-1.487
-76.125,167.375,-1.476
-76.125,167.625,-1.464
-76.125,167.875,-1.455
-76.125,168.125,-1.446
-76.125,168.375,-1.441
-76.125,168.625,-1.426
-76.125,168.875,-1.424
-76.125,169.125,-1.417
-76.125,169.375,-1.408
-76.125,169.625,-1.404
-76.125,169.875,-1.402
-76.125,170.125,-1.399
-76.125,170.375,-1.354
-76.125,170.625,-1.353
-76.125,170.875,-1.344
-76.125,171.125,-1.347
-76.125,171.375,-1.34
-76.125,171.625,-1.317
-76.125,171.875,-1.323
-76.125,172.125,-1.32
-76.125,172.375,-1.32
-76.125,172.625,-1.358
-76.125,172.875,-1.372
-76.125,173.125,-1.384
-76.125,173.375,-1.388
-76.125,173.625,-1.382
-76.125,173.875,-1.386
-76.125,174.125,-1.398
-76.125,174.375,-1.408
-76.125,174.625,-1.417
-76.125,174.875,-1.426
-76.125,175.125,-1.43
-76.125,175.375,-1.429
-76.125,175.625,-1.439
-76.125,175.875,-1.444
-76.125,176.125,-1.452
-76.125,176.375,-1.459
-76.125,176.625,-1.465
-76.125,176.875,-1.471
-76.125,177.125,-1.476
-76.125,177.375,-1.483
-76.125,177.625,-1.487
-76.125,177.875,-1.493
-76.125,178.125,-1.499
-76.125,178.375,-1.504
-76.125,178.625,-1.513
-76.125,178.875,-1.519
-76.125,179.125,-1.524
-76.125,179.375,-1.526
