# NOAA Paleoclimatology Program - Paleocean Site Data
# odp1123-tab.txt
# Complete Data
# File Created: 28-Oct-2008
#
#*********************************************************************************
# Please cite the contributor and the original publications when using these data
#*********************************************************************************
#
# Missing Values indicated by '-999'
#
# PI:             Martin Crundwell
# Core/Site:      ODP1123
# Latitude:       41.47.12S	( -41.78667)
# Longitude:      171.29.54W	( -171.4983)
# Water Depth(m): 3290
#
# Publications:
#   Crundwell, M., G. Scott, T. Naish, and L. Carter. 2008. Glacial-interglacial
#     ocean climate variability from planktonic foraminifera during the Mid-Pleistocene
#     transition in the temperate Southwest Pacific, ODP Site 1123.  Palaeogeography,
#     Palaeoclimatology, Palaeoecology, 260(1-2), 202-229.
#------------------
#
# Description & Notes:
#   Southwest Pacific ODP1123 Mid-Pleistocene Transition Foraminiferal SST Data
#   
#
# Variables:
#             depth         Depth (cm)
#             yrBP          radiocarbon years B.P. (Libby half-life; B.P. = 1950)
#             b.digit       Beella digitata count (Count)
#             echin         Echinoid count (Count)
#             fish.te       Fish teeth count (Count)
#             forams-b      Benthic Foraminifers (Count)
#             foramsfrag    Foraminifers Fragments
#             frag-plank%   Fragmentation percent (Planktic foraminifera)
#             g.aequi       Globigerinella aequilateralis (Count)
#             g.bull        Globigerina bulloides (Count)
#             g.calid       Globigerina calida (Count)
#             g.falco       Globigerina falconensis (Count)
#             g.glut        Globigerinita glutinata (Count)
#             g.infla       Globorotalia inflata (Count)
#             g.rub         Globigerinoides ruber (Count)
#             g.sac         Globigerinoides sacculifer (Count)
#             glass/pum     Glass shards/pumice count (Count)
#             hr.hirsu      Hirsutella hirsuta count (Count)
#             hr.scit       Hirsutella scitula count (Count)
#             n.incomp      Neogloboquadrina incompta count (Count)
#             n.pachy       Neogloboquadrina pachyderma (Count)
#             o.univer      Orbulina universa (Count)
#             ostrac        Ostracods count (Count)
#             p.obliq       Pulleniatina obliquiloculata (Count)
#             plank         Planktonic foraminifers (Count)
#             pyr.ag        Pyrite aggregates count (Count)
#             radio         Radiolarians (Count)
#             s.dehisc      Sphaeroidinella dehiscens (Count)
#             spicul        Sponge spicules count (Count)
#             sst-ANN       Sea surface temperature, artificial neural network (C)
#             t.humil       Turborotalita humilis count (Count)
#             t.quinq       Turborotalita quinqueloba count (Count)
#             tr.crass      Truncorotalia crassaformis count (Count)
#             tr.crsula     Truncorotalia crassula count (Count)
#             tr.trunc-l    Truncorotalia Truncatulinoides (left coiling) (Count)
#             tr.trunc-r    Truncorotalia Truncatulinoides (right coiling) (Count)
#
# CORE: ODP1123
depth	yrBP 	b.digit	echin	fish.te	forams-b	foramsfrag	frag-plank%	g.aequi	g.bull	g.calid	g.falco	g.glut	g.infla	g.rub	g.sac	glass/pum	hr.hirsu	hr.scit	n.incomp	n.pachy	o.univer	ostrac	p.obliq	plank	pyr.ag	radio	s.dehisc	spicul	sst-ANN	t.humil	t.quinq	tr.crass	tr.crsula	tr.trunc-l	tr.trunc-r	notes
3508	994200	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	B 5 H 3 17 19
3510	862900	1	0	0	11	197	5.2	3	81	0	3	9	116	33	0	0	0	1	155	4	9	0	1	441	0	5	0	0	18.69	0	0	0	22	0	3	C 4 H 5 110 112
3515	864300	0	0	0	6	124	4.1	1	35	0	6	7	87	36	0	0	0	2	154	4	3	0	1	353	2	1	1	0	19.003	0	0	1	15	0	0	C 4 H 5 115 117
3519	997000	0	0	0	7	94	2.6	6	69	0	12	22	98	9	0	1	0	2	159	33	2	0	1	436	1	9	0	0	15.735	0	7	1	11	1	3	B 5 H 3 28 30
3520	865600	0	0	2	6	108	3.3	2	53	0	0	15	45	4	0	0	0	2	212	21	6	0	0	386	0	1	0	0	16.013	0	0	0	26	0	0	C 4 H 5 120 122
3525	867000	0	0	0	22	196	4.8	1	87	1	1	15	50	3	0	0	0	3	239	25	1	0	0	466	0	7	0	0	15.087	0	3	0	37	0	0	C 4 H 5 125 127
3530	868300	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 130 132
3530	999700	0	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 39 41
3530	868300	-999	3	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 130 132
3530	999700	-999	-999	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 39 41
3530	868300	-999	-999	-999	76	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 130 132
3530	999700	-999	-999	-999	8	164	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 39 41
3530	868300	-999	-999	-999	-999	334	9.8	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 130 132
3530	999700	-999	-999	-999	-999	-999	3.2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 39 41
3530	868300	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 130 132
3530	999700	-999	-999	-999	-999	-999	-999	5	70	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 39 41
3530	868300	-999	-999	-999	-999	-999	-999	-999	103	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 130 132
3530	999700	-999	-999	-999	-999	-999	-999	-999	-999	0	5	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 39 41
3530	868300	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	16	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 130 132
3530	999700	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	25	134	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 39 41
3530	868300	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	27	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 130 132
3530	999700	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	9	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 39 41
3530	868300	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 130 132
3530	999700	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 39 41
3530	868300	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 130 132
3530	999700	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 39 41
3530	868300	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 130 132
3530	999700	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 39 41
3530	868300	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	3	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 130 132
3530	999700	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	273	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 39 41
3530	868300	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	108	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 130 132
3530	999700	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	61	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 39 41
3530	868300	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	19	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 130 132
3530	999700	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	3	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 39 41
3530	868300	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 130 132
3530	999700	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 39 41
3530	868300	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	308	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 130 132
3530	999700	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	609	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 39 41
3530	868300	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 130 132
3530	999700	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 39 41
3530	868300	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	-999	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 130 132
3530	999700	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	9	0	-999	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 39 41
3530	868300	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 130 132
3530	999700	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 39 41
3530	868300	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 130 132
3530	999700	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	15.213	-999	-999	-999	-999	-999	-999	B 5 H 3 39 41
3530	868300	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	12.681	-999	-999	-999	-999	-999	-999	C 4 H 5 130 132
3530	999700	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	-999	-999	B 5 H 3 39 41
3530	868300	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	1	-999	-999	-999	-999	C 4 H 5 130 132
3530	999700	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	3	-999	-999	-999	B 5 H 3 39 41
3530	868300	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	C 4 H 5 130 132
3530	999700	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	19	-999	-999	B 5 H 3 39 41
3530	868300	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	29	0	-999	C 4 H 5 130 132
3530	999700	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	B 5 H 3 39 41
3530	868300	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	C 4 H 5 130 132
3530	999700	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	B 5 H 3 39 41
3535	869700	0	0	0	16	260	8.9	0	141	0	0	10	27	4	0	0	0	0	69	34	2	0	0	316	0	7	0	0	11.496	0	3	1	25	0	0	C 4 H 5 135 137
3540	871100	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 140 142
3540	1002200	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 49 51
3540	871100	-999	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 140 142
3540	1002200	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 49 51
3540	871100	-999	-999	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 140 142
3540	1002200	-999	-999	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 49 51
3540	871100	-999	-999	-999	34	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 140 142
3540	1002200	-999	-999	-999	17	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 49 51
3540	871100	-999	-999	-999	-999	432	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 140 142
3540	1002200	-999	-999	-999	-999	144	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 49 51
3540	871100	-999	-999	-999	-999	-999	12	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 140 142
3540	1002200	-999	-999	-999	-999	-999	3.4	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 49 51
3540	871100	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 140 142
3540	1002200	-999	-999	-999	-999	-999	-999	-999	46	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 49 51
3540	871100	-999	-999	-999	-999	-999	-999	-999	175	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 140 142
3540	1002200	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 49 51
3540	871100	-999	-999	-999	-999	-999	-999	-999	-999	4	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 140 142
3540	1002200	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 49 51
3540	871100	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	11	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 140 142
3540	1002200	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	26	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 49 51
3540	871100	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	32	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 140 142
3540	1002200	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	99	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 49 51
3540	871100	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	6	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 140 142
3540	1002200	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 49 51
3540	871100	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 140 142
3540	1002200	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 49 51
3540	871100	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 140 142
3540	1002200	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 49 51
3540	871100	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 140 142
3540	1002200	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 49 51
3540	871100	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 140 142
3540	1002200	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	237	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 49 51
3540	871100	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	80	27	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 140 142
3540	1002200	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	41	11	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 49 51
3540	871100	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 140 142
3540	1002200	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 49 51
3540	871100	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 140 142
3540	1002200	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 49 51
3540	871100	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 140 142
3540	1002200	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	501	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 49 51
3540	871100	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	362	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 140 142
3540	1002200	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	13	-999	-999	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 49 51
3540	871100	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	7	-999	-999	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 140 142
3540	1002200	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	-999	-999	-999	-999	-999	B 5 H 3 49 51
3540	871100	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	1	-999	-999	-999	-999	-999	-999	-999	C 4 H 5 140 142
3540	1002200	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	15.387	-999	-999	-999	-999	-999	-999	B 5 H 3 49 51
3540	871100	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	12.239	-999	-999	-999	-999	-999	-999	C 4 H 5 140 142
3540	1002200	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	-999	-999	B 5 H 3 49 51
3540	871100	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	-999	-999	C 4 H 5 140 142
